region_id,size_rank,zip_code,region_type,state_name,state,city,metro,county_name,x1_31_00,x2_29_00,x3_31_00,x4_30_00,x5_31_00,x6_30_00,x7_31_00,x8_31_00,x9_30_00,x10_31_00,x11_30_00,x12_31_00,x1_31_01,x2_28_01,x3_31_01,x4_30_01,x5_31_01,x6_30_01,x7_31_01,x8_31_01,x9_30_01,x10_31_01,x11_30_01,x12_31_01,x1_31_02,x2_28_02,x3_31_02,x4_30_02,x5_31_02,x6_30_02,x7_31_02,x8_31_02,x9_30_02,x10_31_02,x11_30_02,x12_31_02,x1_31_03,x2_28_03,x3_31_03,x4_30_03,x5_31_03,x6_30_03,x7_31_03,x8_31_03,x9_30_03,x10_31_03,x11_30_03,x12_31_03,x1_31_04,x2_29_04,x3_31_04,x4_30_04,x5_31_04,x6_30_04,x7_31_04,x8_31_04,x9_30_04,x10_31_04,x11_30_04,x12_31_04,x1_31_05,x2_28_05,x3_31_05,x4_30_05,x5_31_05,x6_30_05,x7_31_05,x8_31_05,x9_30_05,x10_31_05,x11_30_05,x12_31_05,x1_31_06,x2_28_06,x3_31_06,x4_30_06,x5_31_06,x6_30_06,x7_31_06,x8_31_06,x9_30_06,x10_31_06,x11_30_06,x12_31_06,x1_31_07,x2_28_07,x3_31_07,x4_30_07,x5_31_07,x6_30_07,x7_31_07,x8_31_07,x9_30_07,x10_31_07,x11_30_07,x12_31_07,x1_31_08,x2_29_08,x3_31_08,x4_30_08,x5_31_08,x6_30_08,x7_31_08,x8_31_08,x9_30_08,x10_31_08,x11_30_08,x12_31_08,x1_31_09,x2_28_09,x3_31_09,x4_30_09,x5_31_09,x6_30_09,x7_31_09,x8_31_09,x9_30_09,x10_31_09,x11_30_09,x12_31_09,x1_31_10,x2_28_10,x3_31_10,x4_30_10,x5_31_10,x6_30_10,x7_31_10,x8_31_10,x9_30_10,x10_31_10,x11_30_10,x12_31_10,x1_31_11,x2_28_11,x3_31_11,x4_30_11,x5_31_11,x6_30_11,x7_31_11,x8_31_11,x9_30_11,x10_31_11,x11_30_11,x12_31_11,x1_31_12,x2_29_12,x3_31_12,x4_30_12,x5_31_12,x6_30_12,x7_31_12,x8_31_12,x9_30_12,x10_31_12,x11_30_12,x12_31_12,x1_31_13,x2_28_13,x3_31_13,x4_30_13,x5_31_13,x6_30_13,x7_31_13,x8_31_13,x9_30_13,x10_31_13,x11_30_13,x12_31_13,x1_31_14,x2_28_14,x3_31_14,x4_30_14,x5_31_14,x6_30_14,x7_31_14,x8_31_14,x9_30_14,x10_31_14,x11_30_14,x12_31_14,x1_31_15,x2_28_15,x3_31_15,x4_30_15,x5_31_15,x6_30_15,x7_31_15,x8_31_15,x9_30_15,x10_31_15,x11_30_15,x12_31_15,x1_31_16,x2_29_16,x3_31_16,x4_30_16,x5_31_16,x6_30_16,x7_31_16,x8_31_16,x9_30_16,x10_31_16,x11_30_16,x12_31_16,x1_31_17,x2_28_17,x3_31_17,x4_30_17,x5_31_17,x6_30_17,x7_31_17,x8_31_17,x9_30_17,x10_31_17,x11_30_17,x12_31_17,x1_31_18,x2_28_18,x3_31_18,x4_30_18,x5_31_18,x6_30_18,x7_31_18,x8_31_18,x9_30_18,x10_31_18,x11_30_18,x12_31_18,x1_31_19,x2_28_19,x3_31_19,x4_30_19,x5_31_19,x6_30_19,x7_31_19,x8_31_19,x9_30_19,x10_31_19,x11_30_19,x12_31_19,x1_31_20,x2_29_20,x3_31_20,x4_30_20,x5_31_20,x6_30_20,x7_31_20,x8_31_20,x9_30_20,x10_31_20,x11_30_20,x12_31_20,x1_31_21,x2_28_21,x3_31_21,x4_30_21,x5_31_21,x6_30_21,x7_31_21,x8_31_21,x9_30_21,x10_31_21,x11_30_21,x12_31_21,x1_31_22,x2_28_22,x3_31_22,x4_30_22,x5_31_22,x6_30_22,x7_31_22,x8_31_22,x9_30_22,x10_31_22,x11_30_22,x12_31_22,x1_31_23,x2_28_23,x3_31_23,x4_30_23,x5_31_23,x6_30_23,x7_31_23,x8_31_23,x9_30_23,x10_31_23,x11_30_23,x12_31_23,x1_31_24,x2_29_24,x3_31_24,x4_30_24,x5_31_24,x6_30_24,x7_31_24,x8_31_24,x9_30_24,x10_31_24,x11_30_24,x12_31_24,x1_31_25,x2_28_25,x3_31_25,x4_30_25,x5_31_25,x6_30_25,x7_31_25,x8_31_25,x9_30_25,Pct change
61791,838,10451,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Bronx County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347843.7985,348080.6905,348289.0494,347088.9459,343738.2171,340276.067,339361.8806,340253.3581,341918.1916,340786.1991,339370.1478,335375.2956,333679.3215,331992.2551,329081.069,324246.8909,319499.0034,317874.4738,317125.9738,318938.9665,322909.0567,328439.351,331825.5132,333624.0656,334662.3339,336059.193,337620.5083,#VALUE!
85920,14406,63102,zip,MO,MO,Saint Louis,"St. Louis, MO-IL",Saint Louis City,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185699.3533,184605.324,180065.2744,171864.5905,165308.4908,163660.8415,164926.7136,167716.2867,169354.211,171027.876,168345.5455,164558.5909,159456.9154,156653.2228,152786.1125,147876.914,142290.886,139465.5577,139437.9779,139260.8256,138479.7239,136946.0571,134980.7894,132328.9864,130749.0108,130584.5317,133993.049,136468.8599,138029.3054,136391.0135,135859.486,136708.2261,139196.217,141507.3155,142251.1657,141014.1763,139661.8511,137746.8281,135618.0974,133130.669,131316.4739,132876.0273,136332.998,140251.5572,143639.1265,144414.9607,145257.6725,144830.521,146820.1269,149333.113,152201.5332,153838.4101,154096.4705,153474.1359,152559.1575,153248.5071,153741.4257,154349.1841,154650.8215,155163.4072,155147.5969,153420.2459,151354.1837,148798.8771,146958.8556,146323.5866,147468.1028,149999.4998,151673.6096,152989.2821,152877.8339,152628.3957,151935.2313,150956.1151,149864.1219,148584.5495,147581.9258,147849.6906,149194.5405,151193.6501,152765.2687,153817.0561,154687.9545,155391.6403,155300.0727,155363.5474,155391.6714,156513.3951,157573.2304,158118.9096,158119.733,158096.5599,157919.3623,156524.1935,154266.5941,151570.9122,149433.2632,147620.7018,147724.094,148664.5811,150560.67,151441.9898,151728.4391,152805.4172,155047.9895,157683.734,158757.2635,159118.7081,159055.8621,159205.2155,159260.0673,159069.7343,158289.043,155809.3426,151847.1014,147185.4133,143111.3502,140760.5121,138563.5733,136807.3469,136463.6861,138747.9357,141867.8533,144776.1864,147078.1668,150206.5857,153118.724,155915.9058,157136.4211,157427.8777,156717.2722,156866.0856,157259.1469,158467.0976,159127.0761,159997.8056,161031.1358,162413.6684,163726.9731,162525.9613,158366.6516,153069.3799,148017.3417,146107.2172,145833.5738,147731.0734,149244.0066,149627.4378,148812.9358,146890.4516,145875.2888,146104.184,148067.59,148657.7213,148744.4365,147640.7343,147124.3067,147074.4233,147463.1934,147880.0833,147985.4187,147184.7862,146505.7681,145860.751,146427.7259,147060.3243,148089.4465,149384.0624,151305.342,151808.874,151160.1226,149631.7279,147603.0947,146331.2033,146182.0421,148188.9599,150560.0586,151752.7654,151863.8545,150918.6586,149833.0713,148296.705,146802.9615,145934.3039,145342.2056,145222.7259,145234.6078,146064.4809,147091.603,147918.91,148551.189,149269.174,150070.9804,150256.6054,#VALUE!
99590,16528,98134,zip,WA,WA,Seattle,"Seattle-Tacoma-Bellevue, WA",King County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210040.5461,209916.8753,210283.2154,210994.4623,212207.2258,213664.2535,214724.6123,215470.0243,216168.4183,217562.2986,219515.4564,220762.9358,222142.9402,223970.5128,226772.028,229475.2097,232186.3024,233759.8919,234221.6061,233486.1976,233385.1055,233739.0901,234760.3289,236494.2424,238596.1089,240893.0103,242795.6855,245609.8255,247920.7714,250022.6556,251591.6124,254002.187,257092.0123,261814.899,268286.1694,275208.4507,281797.7589,286617.0104,290012.7646,292476.4751,295123.0245,299319.242,303409.9601,307329.4469,311221.2227,314576.2539,317835.1752,320598.0262,323714.39,327429.0548,331639.0102,336071.9329,340737.0128,346168.9027,351782.4033,357175.8375,361575.9371,366156.6315,370367.7554,375145.8227,379488.1209,385086.7844,392343.2015,400665.5663,408647.3374,414747.0793,420505.34,423989.1558,424805.8504,422961.4492,420731.6595,418291.2293,415257.5555,410717.2987,405581.2473,401351.2363,399737.0965,399963.967,400518.5888,400872.0377,400984.4433,401822.5437,403541.4196,406168.3517,407851.1283,408664.4918,409720.4385,412032.6735,413876.7621,415034.218,416308.2757,418704.7299,421649.2969,424029.3526,427071.8625,429396.9757,431310.002,431098.2826,430675.8976,430695.2607,432894.4311,435634.1301,439232.7192,441868.1393,443712.1062,445066.5178,446299.3754,449140.5099,453471.5167,459161.63,466375.9338,474122.2907,480974.1232,485444.7595,486258.4966,484492.0986,480904.7692,478913.9767,478207.4024,477169.1319,474776.9447,471438.5579,468794.707,466004.3727,464407.8919,463448.4288,463413.3214,463732.4248,464580.0214,464359.3538,463350.8628,461717.6309,461580.3206,461575.8483,462125.7361,462100.7332,462054.11,460360.5028,459136.9268,458421.5309,459762.5577,461133.6746,461986.968,463058.5354,464099.029,465430.4357,464539.2948,462114.8311,458237.5426,454314.5316,450425.9745,447201.0189,444984.6263,#VALUE!
97822,2117,94621,zip,CA,CA,Oakland,"San Francisco-Oakland-Berkeley, CA",Alameda County,67020.64888,67101.50589,67401.71356,68629.6984,70775.21509,72911.69987,74977.54659,76428.82907,78133.70448,79591.65167,81169.12201,82671.40781,83559.94181,84457.00065,86119.18139,88656.76963,91463.79827,93961.95145,96488.08985,98833.76862,100772.8259,102251.7943,103739.8508,105021.4302,105790.1191,106407.1573,107117.4991,108716.8191,110735.0305,113446.1008,115978.1185,118170.4096,119898.9386,121457.5577,123121.6168,124541.4939,126163.2014,127663.2126,129510.5714,131296.0767,132954.5205,134584.5789,136116.1843,137745.2392,139053.8602,140371.1887,142270.4653,144214.3886,146450.7666,148044.8803,150106.4622,152156.8689,154596.4595,156987.7272,159509.2148,161926.7137,164446.1531,166758.2651,169368.7733,172278.8335,175506.6177,179000.4572,182509.4826,186378.0838,190286.3564,194333.6445,197829.3852,201214.9663,203817.5831,206416.3292,208181.269,210117.5399,211829.2029,214192.5439,216906.1328,219168.9768,220579.0111,221540.1232,222772.7314,224578.1243,225824.9188,226470.3509,226617.0975,226640.4603,227818.9141,227959.2047,228554.2135,228427.1379,228062.9955,226843.1581,225534.8111,224171.1904,222173.6836,218498.844,214552.445,209780.4455,206261.2862,202380.3806,197413.5008,191332.7692,184536.0468,178462.1395,171768.1708,165128.9919,157478.4762,148803.1003,140177.0134,133133.2902,128196.5144,125391.5292,123744.3388,121758.4307,119339.7519,118269.4224,116917.4162,115541.0967,113362.7834,112772.4392,112726.7465,112904.8531,113410.4755,114228.1846,115503.2844,116361.7031,117136.7192,116704.2945,115863.7812,114130.5012,112747.7067,111774.6771,111817.0447,111768.337,111284.4954,110040.5114,108461.9147,107237.1005,106159.534,104864.1798,104418.6332,104306.2394,105400.221,105405.6563,104788.9948,104008.4658,103664.9267,104348.769,104933.556,105582.8353,106414.1007,107526.915,108817.1463,110121.5705,111716.2845,113464.9071,115604.6302,118397.1383,122117.0329,125857.4293,129635.5087,133927.2739,139936.0707,146246.9702,152259.7386,157706.2247,162860.2254,168044.5571,172073.658,176208.3317,179037.4978,181477.2814,183601.3015,186709.2841,191801.5033,197144.9126,201675.3319,205087.3711,208487.5611,212513.0347,217146.3121,222291.3991,227041.947,231984.7833,235737.0523,240231.1528,244506.6468,249260.2287,254500.2362,259468.5082,265085.4697,271391.3234,277592.0527,284571.8973,291056.0238,297983.6578,303714.4278,309123.4007,314113.549,318960.4464,322762.4846,326216.6005,329141.8209,333113.096,337484.4459,342228.8371,346769.3544,351447.3206,355449.2098,359612.578,362685.9278,366187.6516,369363.8545,373687.6752,378507.901,383968.3639,390262.829,396798.423,403463.5727,410082.7882,416823.5047,422873.1262,427555.3521,431705.0135,435601.3561,440371.2225,444181.9545,448061.5838,450823.5522,452949.6141,453818.4297,454854.9122,457459.2001,459100.1726,459668.9568,459732.5151,461285.3788,463827.0988,465962.4599,469104.4402,473253.2791,478303.3827,482829.9237,486007.7608,488273.9632,490191.7978,490016.4184,489064.0283,486902.0997,485619.8014,485860.778,488006.1915,492990.669,498467.7786,504565.8298,511519.3143,518435.1049,525561.3618,530810.0785,535781.039,540134.9085,542024.163,542598.0673,541641.6561,541857.6976,541501.9747,544212.7446,549855.3426,558936.3282,565537.0968,567892.4565,565431.6082,559156.1457,551180.216,542567.5907,534594.1884,526699.7494,518895.8914,510262.4805,503206.3648,499654.6267,499383.9881,501952.6036,504697.9098,507423.1499,508549.3256,507995.1839,506024.5278,503093.2334,500498.168,498856.9044,497900.744,498402.8631,499914.5074,501551.1247,500628.692,499109.2505,496371.0048,492846.8926,488175.8875,486013.02,486336.0156,487720.5316,487383.5904,484345.6792,479300.6089,472747.6708,465864.7636,459623.4185,453937.087,450075.8068,571.5479696
79056,7514,48201,zip,MI,MI,Detroit,"Detroit-Warren-Dearborn, MI",Wayne County,80782.50118,79124.78758,78321.54249,77213.66348,78840.5902,82209.79287,84592.70728,85491.0203,86604.62432,89549.89387,93045.40328,96196.16181,97442.01006,98298.13325,98246.55776,99482.9985,100281.0611,101050.7623,101958.0885,103386.6957,104198.8366,104619.1766,105394.2451,106131.197,106265.8088,105594.0442,105758.4249,106430.238,107848.9779,109243.4925,110404.0861,113289.3669,117143.266,120995.6848,122038.8911,121261.5654,119652.656,118980.6172,119184.7403,122321.2788,124534.5156,126478.4893,128974.4123,133792.8064,140181.0079,144724.8959,149077.0647,152411.4313,155774.2645,157846.4434,159775.6298,160637.0487,161198.0607,164902.53,170238.1952,177204.9035,180331.6722,182787.7304,183635.2901,184465.16,184509.2099,184566.5187,184944.9738,183153.7322,180414.3883,176784.0634,175863.5399,172932.0084,170108.845,167419.6871,166593.0322,167143.223,167639.536,169164.6761,169449.0051,167595.0822,164070.9953,160477.9028,158587.1545,157762.1089,156514.9281,154989.7454,154168.7517,152733.3845,151809.831,152932.6559,156413.9891,159748.3822,160892.3389,161429.445,162838.148,165249.8881,166365.5114,164855.6874,162576.386,162657.1662,164727.6989,165995.1478,164905.5613,161971.6196,157584.4836,154413.0625,151460.4566,149068.0351,145673.4997,142620.7327,139676.3737,136185.225,133090.7489,129775.7979,125790.3066,120759.557,117245.896,114388.834,112160.7355,108997.3617,106483.3505,103916.598,101619.9537,99478.77161,97499.3662,95217.50525,92510.46863,90374.3762,89490.63642,89152.15188,89423.61688,88702.49138,87463.26634,85900.44544,85285.29656,85069.40937,83099.64848,80767.62006,78558.18728,76666.17929,74399.91338,72236.11141,71265.02443,70941.21699,70406.94455,70323.24444,71025.70596,72955.57423,73857.85777,74263.44969,74826.37801,76510.84914,79137.4157,81421.48544,84259.95454,85769.13361,87724.42168,89028.59415,91249.10522,92772.55017,94980.63503,96718.41732,99036.98542,101976.0806,106023.8349,110452.4624,114666.048,118575.0294,122560.061,126222.0507,128951.3148,130182.3698,130762.0575,130840.481,131693.1211,133814.5365,137194.2513,141740.2302,146744.3989,151597.4882,156441.8687,161107.9331,164867.4618,167329.0843,169360.0341,172435.5493,177362.5262,182696.2631,188271.8014,192571.4725,195776.5429,198519.8764,202717.568,209591.6961,217662.9856,226031.992,234650.2912,243884.0027,252190.1397,259233.3772,263807.6045,268118.15,271672.35,275414.5397,277447.5041,277904.8417,278540.0269,278765.5641,281226.303,284863.4312,290086.7924,293723.8033,296013.419,298986.1497,303262.5171,307931.8363,311492.3442,314323.5185,317062.9385,320630.1874,325879.8993,332077.9933,340496.6852,347790.2064,353759.3613,357297.5986,357389.7762,355904.9831,354052.3562,354196.4282,356045.4984,356536.099,360346.4704,362977.5815,367515.3347,369620.6358,372582.8043,374068.9141,375891.8039,378534.4816,382164.9584,384356.1585,385693.4799,385036.2607,386149.0798,387067.2981,390530.0896,393391.2068,396444.0432,398504.5628,398501.5104,397029.336,394913.0953,394544.6477,396312.3199,398077.504,399937.8095,402188.1662,406853.77,411644.9732,417024.5794,422443.3803,428156.9255,431970.3116,433696.4411,435113.25,437704.1894,438907.0448,440111.757,441559.5116,444994.0318,448045.2718,450204.4147,452620.0311,453977.2394,453183.8931,448796.4818,443235.7172,438402.6893,434709.6924,429371.2552,422284.9328,415657.3285,411645.1105,410838.0064,411919.2878,414862.5873,418690.9275,422141.7958,424232.9565,424341.021,422553.0793,421019.9874,420705.0092,423132.9198,426648.1945,429954.7425,429526.6839,426480.232,423994.5854,424139.6997,424877.0232,424092.848,423073.9351,422951.0932,423462.5035,422582.6033,421396.0634,419798.6238,419068.4417,418896.5231,418226.4682,416289.1964,415.3210043
72428,799,33125,zip,FL,FL,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,90658.11249,90946.23887,91180.2349,91712.39523,92275.14665,92926.42613,93598.9958,94237.48786,94957.29541,95618.83092,96332.06356,97098.70271,97893.43764,98685.94335,99356.60856,100251.344,101331.1206,102699.5829,104124.1209,105548.3972,106867.2108,107928.1927,108889.072,109816.5715,110889.5289,112074.6172,113142.3412,114293.6893,115435.1878,116765.4765,118246.3597,120038.1926,121699.7203,123229.5075,124467.9252,126000.3661,127781.538,129594.1528,131438.3815,133243.3278,135041.7156,136730.8613,138082.6712,139412.7359,140991.0736,142834.1213,144703.6428,146183.3202,147734.6534,149391.4559,151505.5945,153524.6894,155908.4754,158577.8594,161474.225,164551.7419,167527.3375,170749.4335,174045.9237,177595.8683,181295.7109,185022.5145,188677.6025,192210.776,196143.0168,200727.6141,205775.1701,211070.7604,216546.5885,221510.1987,225458.7057,228344.5839,231445.3112,234377.8159,238724.8882,243664.7963,249297.9659,253605.6458,257229.8776,259733.1907,261724.7875,262884.6147,264443.9291,266326.9261,267698.3394,268934.6279,269250.1801,270042.214,270081.5382,269937.1963,269224.9909,268386.804,266729.7607,265741.0774,263884.512,262450.9061,257611.8013,251669.5369,244706.2824,238921.0669,233939.2782,228699.6702,223015.4099,216452.7064,208764.3004,201149.1778,194162.1001,187831.2113,181472.2033,175049.746,169083.9089,163790.119,158728.2311,153686.3477,148341.9928,143607.5084,140023.8119,137197.5596,135302.4572,133682.7246,132782.5281,131524.6197,130388.9613,128932.013,127604.6791,126203.7274,125472.416,124374.7249,123210.6275,121332.4334,119544.881,117551.1661,115663.8662,113776.6581,112349.2452,111662.6302,111232.8882,110838.7956,109540.263,108377.1852,107334.7641,107267.4757,107590.9649,107398.0421,107040.2136,106167.8619,105344.8337,104447.1334,103968.809,104376.7119,105803.8775,107623.1373,109351.2579,110315.9135,111157.6054,112727.5075,114732.321,116736.3213,118320.9163,120419.03,122886.0777,125947.9389,129103.9709,132408.9147,135619.8576,138006.1959,139660.5789,140912.6636,141704.4269,143065.0348,144548.3333,147263.6257,150102.4877,152418.6763,154286.4962,155919.9309,158157.3621,160469.4417,162909.7195,165543.7851,167874.555,170220.0416,171904.1606,174310.7817,176965.0158,179862.4366,182223.4575,184236.1757,186358.297,188741.7563,191090.4977,193454.4516,195592.7113,198010.0725,200548.5331,203173.9257,205396.0037,207968.1792,210728.2187,213898.9608,216630.3842,219422.1287,221122.4201,221456.6686,220868.3099,221784.5904,224490.1931,227861.9289,230408.4122,232509.752,234593.9171,236690.4152,238589.1135,240354.0643,242244.5768,244740.6914,247615.566,250398.8121,252449.4289,254122.7611,255704.9547,257062.277,257950.9291,258627.5676,259164.2625,260464.8165,262298.7428,264764.985,266908.9421,269670.8588,272292.4923,274042.7391,274547.5005,274671.5083,275414.3585,276450.1116,277611.9473,279292.3524,281632.4105,284736.0228,288662.1888,293039.5046,297058.0325,299433.9545,299405.5252,298161.7377,296895.9963,297476.414,299533.2164,302782.1917,306681.6921,311144.1848,316135.6614,320776.2546,325299.1517,329032.6979,333294.707,337598.2431,341864.5901,344573.278,345686.593,346388.227,348472.5119,351843.3656,359027.2529,368486.5804,380559.8485,391070.4217,400266.4699,407810.5079,414326.0494,418940.3063,421489.9099,422627.4916,423130.5369,424385.2348,425490.6482,426529.3329,428549.0883,431746.6655,435528.7208,439562.4943,443408.6416,447656.9072,450939.8359,453728.544,457114.782,460720.1118,464379.9458,467230.9651,470353.1791,474209.6799,478243.808,481008.1414,483111.7624,484777.939,485706.5718,485464.0672,484877.7928,485213.2691,486054.2232,486140.9802,483802.9888,479630.1924,474828.1808,470598.2401,467084.0042,464437.9548,463389.1431,411.1391914
65815,924,19148,zip,PA,PA,Philadelphia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Philadelphia County,51544.47185,51603.77417,51708.37805,51846.22321,52076.93023,52286.90461,52662.81309,52862.52083,53079.97467,53273.3395,53502.7211,53738.67271,53878.85907,54118.86151,54502.93034,55044.40497,55577.95492,55812.02859,55897.3945,56126.72443,56603.22721,57157.45062,57598.97098,57967.42275,58353.36939,58840.58696,59426.4714,60107.3199,60827.241,61772.7144,62813.45931,63783.52075,64739.85002,65833.27351,67105.21467,68328.19075,69456.60695,70644.94005,71818.01963,72963.76579,74026.77793,75104.32025,76379.21928,77689.18788,78991.91845,79932.70232,80853.95211,81813.29462,82960.36336,84017.6519,84940.67075,85784.11153,86968.81503,88676.7302,91198.30955,94141.71922,97003.10718,99356.78092,101384.8555,103558.2918,105842.2769,107963.7046,110330.34,112917.4213,115971.1184,118843.5786,121781.0644,124898.9726,128000.3522,130758.3687,133216.3603,135438.4764,137612.237,139536.5671,141169.5284,143141.6628,145397.6637,148142.2247,150630.1651,152259.1662,153134.4498,153005.3184,152778.0957,152897.5332,153526.9659,154225.9601,154733.9182,154817.1797,155196.8808,155585.6483,156115.5004,156027.3247,155364.2411,154908.912,154756.835,154661.1674,154327.1481,154306.0807,154571.5788,155267.0583,155832.8144,156266.5219,156205.136,155912.9791,155812.3708,156277.5403,156966.5571,157234.8736,156946.1863,156446.9475,156055.7489,156010.9243,156227.2498,156572.6805,156890.1564,157188.3335,157742.8987,158265.2621,158583.6184,158510.5753,158393.11,158640.9686,159190.9707,159984.5945,160433.215,160775.0907,160542.1551,159750.0145,157574.0745,155254.2809,153316.3754,152130.8174,151210.7532,150513.7777,150681.4832,150454.7297,149590.634,147805.1833,146091.8039,144670.6042,144118.5651,144034.6823,144243.2732,144473.2798,143549.4702,141793.6503,139757.1957,138885.2887,138005.4641,137089.1555,136345.4476,136195.1884,136405.7348,136492.9782,136663.5537,136857.0124,137233.3188,137477.3847,138347.804,139583.457,141739.5436,143602.7137,144861.2767,145513.4113,146026.7919,147033.9421,147991.0794,148868.4018,149010.921,148504.335,148214.2364,148407.2544,149477.7422,149810.5375,149707.2359,149027.4485,148574.9862,148396.1861,148856.421,150253.6009,151712.2483,152816.0316,153960.0855,155847.6627,157955.8181,159042.6199,160069.0689,161982.5882,164290.6488,165902.495,166702.0711,167742.2495,168821.6838,170294.5565,171210.4174,172246.093,173668.979,175414.6585,177172.6597,178864.3357,180869.3784,183703.0685,186254.0506,188668.6533,190168.5765,191574.1935,193081.2818,194983.3539,196778.7623,198384.2488,199398.4916,200407.0965,201250.2379,202747.3206,205038.6732,207710.6977,210209.462,212138.3565,213794.1501,215266.3285,215967.1095,216151.7985,215624.9999,215362.3824,215740.8877,216744.3847,218285.5874,220296.3295,223074.5981,225768.8555,227553.4246,228333.6066,228275.8527,228507.0217,228613.0815,228810.4439,228962.8435,229505.2103,230859.6544,232367.7937,233700.2399,234931.3912,236488.9847,238559.6773,239877.4367,239734.9581,239181.1031,239151.4088,240569.1077,242499.065,245103.6323,247347.3706,248896.298,250110.0115,251569.4257,253325.3623,254635.6412,255177.1039,253511.2693,250034.8119,244413.6824,239819.3256,236412.5524,235340.4731,236553.0137,239935.3489,244232.8938,248184.7224,251233.4959,253934.1223,254748.0694,254018.9388,252175.3227,250917.8387,250293.5431,248968.8655,246833.3874,244135.7706,242411.6923,241788.3517,242185.543,243236.3178,244831.8022,246491.2326,247409.8443,247814.4,247918.4037,248494.678,248860.9326,249577.1062,250288.5418,251550.8441,252576.3869,253157.3472,253444.7153,253266.5431,253358.3925,253743.4719,254523.835,256074.3637,257436.2111,258543.5239,258969.7484,259475.2046,259889.8937,259706.5936,259090.9631,258427.3571,258558.4191,401.6220165
