"region_id","zip_code","state","city","date","median_price","initial_price","pct_change"
84615,"60613","IL","Chicago",2025-02-28,316092.19207617,172729.915163836,82.9979432204049
84615,"60613","IL","Chicago",2025-03-31,318039.679744043,172729.915163836,84.1254188322736
84615,"60613","IL","Chicago",2025-04-30,318253.120308866,172729.915163836,84.248987795195
84615,"60613","IL","Chicago",2025-05-31,318062.73876917,172729.915163836,84.1387685899604
84615,"60613","IL","Chicago",2025-06-30,317862.465286978,172729.915163836,84.02282255826
84615,"60613","IL","Chicago",2025-07-31,318742.732530461,172729.915163836,84.5324431660442
84615,"60613","IL","Chicago",2025-08-31,320027.477747969,172729.915163836,85.2762316500996
84615,"60613","IL","Chicago",2025-09-30,322026.556348614,172729.915163836,86.4335752398008
84618,"60616","IL","Chicago",2000-01-31,190847.474697201,190847.474697201,0
84618,"60616","IL","Chicago",2000-02-29,191171.734862829,190847.474697201,0.169905400184931
84618,"60616","IL","Chicago",2000-03-31,191623.3966316,190847.474697201,0.406566518959671
84618,"60616","IL","Chicago",2000-04-30,192658.865344318,190847.474697201,0.949130005513693
84618,"60616","IL","Chicago",2000-05-31,193581.857326502,190847.474697201,1.43275808791214
84618,"60616","IL","Chicago",2000-06-30,195110.4402,190847.474697201,2.23370286117863
84618,"60616","IL","Chicago",2000-07-31,198008.84077425,190847.474697201,3.75240284861556
84618,"60616","IL","Chicago",2000-08-31,201657.520536659,190847.474697201,5.66423310374344
84618,"60616","IL","Chicago",2000-09-30,205506.754443012,190847.474697201,7.68114944621025
84618,"60616","IL","Chicago",2000-10-31,208871.784146508,190847.474697201,9.44435312958883
84618,"60616","IL","Chicago",2000-11-30,211442.415409127,190847.474697201,10.7913089992948
84618,"60616","IL","Chicago",2000-12-31,212865.818287068,190847.474697201,11.5371417016654
84618,"60616","IL","Chicago",2001-01-31,213119.387330443,190847.474697201,11.6700064638415
84618,"60616","IL","Chicago",2001-02-28,213519.559170437,190847.474697201,11.879687959826
